#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING O2 A [A] FSO2-C4 SN:2466C2055D64A795 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]
20-01-2025	18:26:23.631	505.219	10.672	OK
20-01-2025	18:26:24.632	506.220	10.673	OK
20-01-2025	18:26:25.633	507.221	10.672	OK
20-01-2025	18:26:26.634	508.222	10.672	OK
20-01-2025	18:26:27.635	509.223	10.670	OK
20-01-2025	18:26:28.635	510.223	10.670	OK
20-01-2025	18:26:29.635	511.223	10.670	OK
20-01-2025	18:26:30.636	512.224	10.668	OK
20-01-2025	18:26:31.636	513.224	10.668	OK
20-01-2025	18:26:32.637	514.225	10.666	OK
20-01-2025	18:26:33.636	515.224	10.668	OK
20-01-2025	18:26:34.636	516.224	10.668	OK
20-01-2025	18:26:35.638	517.226	10.670	OK
20-01-2025	18:26:36.637	518.225	10.672	OK
20-01-2025	18:26:37.638	519.226	10.672	OK
20-01-2025	18:26:38.639	520.227	10.672	OK
20-01-2025	18:26:39.638	521.226	10.670	OK
20-01-2025	18:26:40.638	522.226	10.661	OK
20-01-2025	18:26:41.641	523.229	10.659	OK
20-01-2025	18:26:42.639	524.228	10.659	OK
20-01-2025	18:26:43.639	525.227	10.669	OK
20-01-2025	18:26:44.639	526.227	10.669	OK
20-01-2025	18:26:45.640	527.228	10.668	OK
20-01-2025	18:26:46.641	528.229	10.667	OK
20-01-2025	18:26:47.639	529.228	10.669	OK
20-01-2025	18:26:48.641	530.229	10.669	OK
20-01-2025	18:26:49.641	531.229	10.668	OK
20-01-2025	18:26:50.640	532.228	10.665	OK
20-01-2025	18:26:51.639	533.228	10.666	OK
20-01-2025	18:26:52.640	534.228	10.666	OK
20-01-2025	18:26:53.641	535.229	10.669	OK
20-01-2025	18:26:54.641	536.229	10.669	OK
20-01-2025	18:26:55.641	537.229	10.668	OK
20-01-2025	18:26:56.641	538.229	10.667	OK
20-01-2025	18:26:57.641	539.229	10.667	OK
20-01-2025	18:26:58.641	540.229	10.664	OK
20-01-2025	18:26:59.641	541.229	10.661	OK
20-01-2025	18:27:00.641	542.229	10.660	OK
20-01-2025	18:27:01.641	543.229	10.663	OK
20-01-2025	18:27:02.640	544.228	10.666	OK
20-01-2025	18:27:03.641	545.229	10.668	OK
20-01-2025	18:27:04.642	546.230	10.670	OK
20-01-2025	18:27:05.643	547.231	10.668	OK
20-01-2025	18:27:06.644	548.232	10.668	OK
20-01-2025	18:27:07.644	549.232	10.667	OK
20-01-2025	18:27:08.644	550.232	10.667	OK
20-01-2025	18:27:09.648	551.236	10.669	OK
20-01-2025	18:27:10.646	552.234	10.671	OK
20-01-2025	18:27:11.646	553.234	10.670	OK
20-01-2025	18:27:12.646	554.234	10.668	OK
20-01-2025	18:27:13.645	555.233	10.667	OK
20-01-2025	18:27:14.646	556.234	10.667	OK
20-01-2025	18:27:15.652	557.240	10.668	OK
20-01-2025	18:27:16.646	558.234	10.669	OK
20-01-2025	18:27:17.647	559.235	10.668	OK
20-01-2025	18:27:18.646	560.235	10.669	OK
20-01-2025	18:27:19.648	561.236	10.670	OK
20-01-2025	18:27:20.648	562.236	10.669	OK
20-01-2025	18:27:21.648	563.236	10.666	OK
20-01-2025	18:27:22.650	564.238	10.665	OK
20-01-2025	18:27:23.650	565.238	10.665	OK
20-01-2025	18:27:24.649	566.237	10.667	OK
20-01-2025	18:27:25.649	567.237	10.668	OK
20-01-2025	18:27:26.651	568.239	10.666	OK
20-01-2025	18:27:27.650	569.238	10.665	OK
20-01-2025	18:27:28.650	570.238	10.666	OK
20-01-2025	18:27:29.649	571.238	10.668	OK
20-01-2025	18:27:30.648	572.236	10.667	OK
20-01-2025	18:27:31.650	573.238	10.666	OK
20-01-2025	18:27:32.651	574.239	10.664	OK
20-01-2025	18:27:33.650	575.238	10.664	OK
20-01-2025	18:27:34.655	576.243	10.663	OK
20-01-2025	18:27:35.653	577.241	10.665	OK
20-01-2025	18:27:36.652	578.240	10.665	OK
20-01-2025	18:27:37.654	579.242	10.665	OK
20-01-2025	18:27:38.654	580.242	10.664	OK
20-01-2025	18:27:39.654	581.242	10.663	OK
20-01-2025	18:27:40.655	582.243	10.664	OK
20-01-2025	18:27:41.654	583.242	10.662	OK
20-01-2025	18:27:42.655	584.243	10.663	OK
20-01-2025	18:27:43.656	585.244	10.663	OK
20-01-2025	18:27:44.656	586.244	10.662	OK
20-01-2025	18:27:45.657	587.245	10.664	OK
20-01-2025	18:27:46.659	588.247	10.665	OK
20-01-2025	18:27:47.659	589.247	10.666	OK
20-01-2025	18:27:48.659	590.247	10.665	OK
20-01-2025	18:27:49.659	591.247	10.664	OK
20-01-2025	18:27:50.659	592.247	10.662	OK
20-01-2025	18:27:51.659	593.247	10.663	OK
20-01-2025	18:27:52.661	594.249	10.664	OK
20-01-2025	18:27:53.661	595.249	10.664	OK
20-01-2025	18:27:54.667	596.255	10.667	OK
20-01-2025	18:27:55.663	597.251	10.665	OK
20-01-2025	18:27:56.665	598.253	10.665	OK
20-01-2025	18:27:57.665	599.253	10.663	OK
20-01-2025	18:27:58.665	600.253	10.664	OK
20-01-2025	18:27:59.667	601.255	10.665	OK
20-01-2025	18:28:00.667	602.255	10.664	OK
20-01-2025	18:28:01.667	603.255	10.664	OK
20-01-2025	18:28:02.673	604.261	10.662	OK
20-01-2025	18:28:03.668	605.256	10.661	OK
20-01-2025	18:28:04.670	606.258	10.663	OK
20-01-2025	18:28:05.670	607.258	10.664	OK
20-01-2025	18:28:06.670	608.258	10.666	OK
20-01-2025	18:28:07.671	609.259	10.664	OK
20-01-2025	18:28:08.672	610.260	10.663	OK
20-01-2025	18:28:09.672	611.260	10.662	OK
20-01-2025	18:28:10.672	612.260	10.660	OK
20-01-2025	18:28:11.672	613.260	10.659	OK
20-01-2025	18:28:12.673	614.261	10.659	OK
20-01-2025	18:28:13.672	615.260	10.658	OK
20-01-2025	18:28:14.677	616.265	10.660	OK
20-01-2025	18:28:15.674	617.262	10.661	OK
20-01-2025	18:28:16.674	618.262	10.661	OK
20-01-2025	18:28:17.675	619.263	10.659	OK
20-01-2025	18:28:18.676	620.264	10.659	OK
20-01-2025	18:28:19.677	621.265	10.661	OK
20-01-2025	18:28:20.675	622.263	10.663	OK
20-01-2025	18:28:21.677	623.265	10.663	OK
20-01-2025	18:28:22.678	624.266	10.660	OK
20-01-2025	18:28:23.680	625.268	10.657	OK
20-01-2025	18:28:24.679	626.267	10.656	OK
20-01-2025	18:28:25.680	627.268	10.657	OK
20-01-2025	18:28:26.682	628.270	10.660	OK
20-01-2025	18:28:27.679	629.268	10.660	OK
20-01-2025	18:28:28.680	630.268	10.662	OK
20-01-2025	18:28:29.680	631.268	10.661	OK
20-01-2025	18:28:30.682	632.270	10.662	OK
20-01-2025	18:28:31.683	633.271	10.661	OK
20-01-2025	18:28:32.683	634.271	10.660	OK
20-01-2025	18:28:33.683	635.271	10.662	OK
20-01-2025	18:28:34.684	636.272	10.662	OK
20-01-2025	18:28:35.684	637.272	10.661	OK
20-01-2025	18:28:36.685	638.273	10.660	OK
20-01-2025	18:28:37.685	639.273	10.659	OK
20-01-2025	18:28:38.685	640.273	10.660	OK
20-01-2025	18:28:39.685	641.273	10.658	OK
20-01-2025	18:28:40.686	642.275	10.658	OK
20-01-2025	18:28:41.687	643.275	10.658	OK
20-01-2025	18:28:42.689	644.277	10.661	OK
20-01-2025	18:28:43.688	645.276	10.660	OK
20-01-2025	18:28:44.688	646.276	10.662	OK
20-01-2025	18:28:45.693	647.281	10.660	OK
20-01-2025	18:28:46.688	648.276	10.662	OK
20-01-2025	18:28:47.690	649.278	10.660	OK
20-01-2025	18:28:48.689	650.277	10.659	OK
20-01-2025	18:28:49.689	651.277	10.659	OK
20-01-2025	18:28:50.690	652.278	10.658	OK
20-01-2025	18:28:51.691	653.279	10.658	OK
20-01-2025	18:28:52.691	654.279	10.658	OK
20-01-2025	18:28:53.691	655.279	10.660	OK
20-01-2025	18:28:54.691	656.279	10.657	OK
20-01-2025	18:28:55.692	657.280	10.658	OK
20-01-2025	18:28:56.690	658.278	10.656	OK
20-01-2025	18:28:57.707	659.295	10.656	OK
20-01-2025	18:28:58.693	660.281	10.655	OK
20-01-2025	18:28:59.691	661.279	10.656	OK
20-01-2025	18:29:00.691	662.279	10.658	OK
20-01-2025	18:29:01.691	663.279	10.658	OK
20-01-2025	18:29:02.691	664.279	10.657	OK
20-01-2025	18:29:03.693	665.281	10.656	OK
20-01-2025	18:29:04.693	666.281	10.656	OK
20-01-2025	18:29:05.694	667.282	10.656	OK
20-01-2025	18:29:06.693	668.281	10.657	OK
20-01-2025	18:29:07.695	669.283	10.669	OK
20-01-2025	18:29:08.695	670.283	10.865	OK
20-01-2025	18:29:09.694	671.282	10.866	OK
20-01-2025	18:29:10.694	672.282	10.851	OK
20-01-2025	18:29:11.693	673.282	10.657	OK
20-01-2025	18:29:12.695	674.283	10.657	OK
20-01-2025	18:29:13.695	675.283	10.656	OK
20-01-2025	18:29:14.697	676.285	10.657	OK
20-01-2025	18:29:15.697	677.285	10.656	OK
20-01-2025	18:29:16.700	678.288	10.657	OK
20-01-2025	18:29:17.700	679.288	10.655	OK
20-01-2025	18:29:18.699	680.287	10.655	OK
20-01-2025	18:29:19.698	681.287	10.655	OK
20-01-2025	18:29:20.699	682.287	10.654	OK
20-01-2025	18:29:21.700	683.288	10.653	OK
20-01-2025	18:29:22.702	684.290	10.652	OK
20-01-2025	18:29:23.702	685.290	10.653	OK
20-01-2025	18:29:24.702	686.290	10.654	OK
20-01-2025	18:29:25.703	687.291	10.655	OK
20-01-2025	18:29:26.703	688.291	10.654	OK
20-01-2025	18:29:27.702	689.290	10.655	OK
20-01-2025	18:29:28.703	690.291	10.656	OK
20-01-2025	18:29:29.707	691.295	10.656	OK
20-01-2025	18:29:30.702	692.290	10.657	OK
20-01-2025	18:29:31.704	693.292	10.656	OK
20-01-2025	18:29:32.703	694.291	10.657	OK
20-01-2025	18:29:33.703	695.292	10.658	OK
20-01-2025	18:29:34.702	696.291	10.657	OK
20-01-2025	18:29:35.704	697.292	10.658	OK
20-01-2025	18:29:36.704	698.292	10.656	OK
20-01-2025	18:29:37.703	699.291	10.656	OK
20-01-2025	18:29:38.709	700.297	10.655	OK
20-01-2025	18:29:39.703	701.291	10.656	OK
20-01-2025	18:29:40.704	702.292	10.656	OK
20-01-2025	18:29:41.704	703.292	10.654	OK
20-01-2025	18:29:42.705	704.293	10.655	OK
20-01-2025	18:29:43.706	705.294	10.656	OK
20-01-2025	18:29:44.706	706.294	10.657	OK
20-01-2025	18:29:45.706	707.294	10.659	OK
20-01-2025	18:29:46.709	708.297	10.657	OK
20-01-2025	18:29:47.708	709.296	10.656	OK
20-01-2025	18:29:48.708	710.296	10.653	OK
20-01-2025	18:29:49.709	711.297	10.653	OK
20-01-2025	18:29:50.711	712.299	10.652	OK
20-01-2025	18:29:51.712	713.300	10.651	OK
20-01-2025	18:29:52.714	714.302	10.652	OK
20-01-2025	18:29:53.715	715.303	10.649	OK
20-01-2025	18:29:54.714	716.302	10.651	OK
20-01-2025	18:29:55.713	717.301	10.651	OK
20-01-2025	18:29:56.722	718.310	10.650	OK
20-01-2025	18:29:57.723	719.311	10.650	OK
20-01-2025	18:29:58.723	720.311	10.649	OK
20-01-2025	18:29:59.723	721.311	10.648	OK
20-01-2025	18:30:00.724	722.312	10.650	OK
20-01-2025	18:30:01.722	723.310	10.650	OK
20-01-2025	18:30:02.723	724.311	10.653	OK
20-01-2025	18:30:03.723	725.311	10.654	OK
20-01-2025	18:30:04.724	726.312	10.657	OK
20-01-2025	18:30:05.729	727.317	10.657	OK
20-01-2025	18:30:06.726	728.314	10.657	OK
20-01-2025	18:30:07.812	729.400	10.655	OK
20-01-2025	18:30:08.727	730.315	10.654	OK
20-01-2025	18:30:09.728	731.316	10.650	OK
20-01-2025	18:30:10.729	732.317	10.652	OK
20-01-2025	18:30:11.730	733.318	10.653	OK
20-01-2025	18:30:12.810	734.398	10.655	OK
20-01-2025	18:30:13.734	735.322	10.655	OK
20-01-2025	18:30:14.731	736.319	10.657	OK
20-01-2025	18:30:15.731	737.319	10.658	OK
20-01-2025	18:30:16.731	738.319	10.657	OK
20-01-2025	18:30:17.814	739.402	10.656	OK
20-01-2025	18:30:18.729	740.317	10.654	OK
20-01-2025	18:30:19.730	741.318	10.652	OK
20-01-2025	18:30:20.731	742.319	10.650	OK
20-01-2025	18:30:21.750	743.338	10.649	OK
20-01-2025	18:30:22.811	744.399	10.647	OK
20-01-2025	18:30:23.747	745.335	10.649	OK
20-01-2025	18:30:24.747	746.335	10.650	OK
20-01-2025	18:30:25.749	747.337	10.650	OK
20-01-2025	18:30:26.748	748.336	10.649	OK
20-01-2025	18:30:27.815	749.403	10.648	OK
20-01-2025	18:30:28.748	750.336	10.650	OK
20-01-2025	18:30:29.748	751.336	10.650	OK
20-01-2025	18:30:30.753	752.341	10.649	OK
20-01-2025	18:30:31.748	753.336	10.648	OK
20-01-2025	18:30:32.814	754.402	10.648	OK
20-01-2025	18:30:33.750	755.338	10.647	OK
20-01-2025	18:30:34.751	756.339	10.646	OK
20-01-2025	18:30:35.752	757.340	10.646	OK
20-01-2025	18:30:36.751	758.339	10.648	OK
20-01-2025	18:30:37.811	759.399	10.650	OK
20-01-2025	18:30:38.752	760.340	10.649	OK
20-01-2025	18:30:39.755	761.343	10.649	OK
20-01-2025	18:30:40.754	762.342	10.647	OK
20-01-2025	18:30:41.755	763.343	10.647	OK
20-01-2025	18:30:42.815	764.403	10.645	OK
20-01-2025	18:30:43.756	765.344	10.643	OK
20-01-2025	18:30:44.756	766.344	10.645	OK
20-01-2025	18:30:45.757	767.345	10.647	OK
20-01-2025	18:30:46.758	768.346	10.647	OK
20-01-2025	18:30:47.811	769.399	10.648	OK
20-01-2025	18:30:48.757	770.345	10.647	OK
20-01-2025	18:30:49.757	771.345	10.646	OK
20-01-2025	18:30:50.757	772.345	10.646	OK
20-01-2025	18:30:51.757	773.345	10.644	OK
20-01-2025	18:30:52.815	774.403	10.646	OK
20-01-2025	18:30:53.757	775.345	10.644	OK
20-01-2025	18:30:54.757	776.345	10.647	OK
20-01-2025	18:30:55.757	777.345	10.647	OK
20-01-2025	18:30:56.758	778.346	10.648	OK
20-01-2025	18:30:57.813	779.401	10.648	OK
20-01-2025	18:30:58.761	780.349	10.648	OK
20-01-2025	18:30:59.759	781.347	10.647	OK
20-01-2025	18:31:00.758	782.346	10.645	OK
20-01-2025	18:31:01.758	783.346	10.643	OK
20-01-2025	18:31:02.814	784.402	10.645	OK
20-01-2025	18:31:03.760	785.348	10.647	OK
20-01-2025	18:31:04.760	786.348	10.647	OK
20-01-2025	18:31:05.760	787.348	10.648	OK
20-01-2025	18:31:06.759	788.347	10.645	OK
20-01-2025	18:31:07.815	789.403	10.645	OK
20-01-2025	18:31:08.760	790.348	10.644	OK
20-01-2025	18:31:09.761	791.349	10.643	OK
20-01-2025	18:31:10.759	792.347	10.644	OK
20-01-2025	18:31:11.760	793.348	10.645	OK
20-01-2025	18:31:12.813	794.401	10.647	OK
20-01-2025	18:31:13.760	795.348	10.650	OK
20-01-2025	18:31:14.760	796.348	10.652	OK
20-01-2025	18:31:15.761	797.349	10.655	OK
20-01-2025	18:31:16.760	798.348	10.651	OK
20-01-2025	18:31:17.815	799.403	10.650	OK
20-01-2025	18:31:18.773	800.361	10.648	OK
20-01-2025	18:31:19.773	801.361	10.645	OK
20-01-2025	18:31:20.774	802.362	10.646	OK
20-01-2025	18:31:21.774	803.362	10.647	OK
20-01-2025	18:31:22.814	804.402	10.649	OK
20-01-2025	18:31:23.775	805.363	10.649	OK
20-01-2025	18:31:24.775	806.363	10.647	OK
20-01-2025	18:31:25.775	807.363	10.645	OK
20-01-2025	18:31:26.775	808.363	10.642	OK
20-01-2025	18:31:27.816	809.404	10.642	OK
20-01-2025	18:31:28.777	810.365	10.643	OK
20-01-2025	18:31:29.776	811.364	10.641	OK
20-01-2025	18:31:30.777	812.365	10.638	OK
20-01-2025	18:31:31.777	813.365	10.639	OK
20-01-2025	18:31:32.816	814.404	10.641	OK
20-01-2025	18:31:33.777	815.365	10.641	OK
20-01-2025	18:31:34.778	816.366	10.641	OK
20-01-2025	18:31:35.778	817.366	10.639	OK
20-01-2025	18:31:36.779	818.367	10.642	OK
20-01-2025	18:31:37.820	819.408	10.642	OK
20-01-2025	18:31:38.779	820.367	10.644	OK
20-01-2025	18:31:39.779	821.367	10.643	OK
20-01-2025	18:31:40.780	822.368	10.643	OK
20-01-2025	18:31:41.779	823.367	10.641	OK
20-01-2025	18:31:42.824	824.412	10.637	OK
20-01-2025	18:31:43.782	825.370	10.638	OK
20-01-2025	18:31:44.782	826.370	10.638	OK
20-01-2025	18:31:45.780	827.368	10.641	OK
20-01-2025	18:31:46.781	828.369	10.642	OK
20-01-2025	18:31:47.819	829.407	10.642	OK
20-01-2025	18:31:48.781	830.369	10.641	OK
20-01-2025	18:31:49.781	831.369	10.641	OK
20-01-2025	18:31:50.783	832.371	10.642	OK
20-01-2025	18:31:51.782	833.370	10.641	OK
20-01-2025	18:31:52.818	834.406	10.639	OK
20-01-2025	18:31:53.784	835.372	10.637	OK
20-01-2025	18:31:54.784	836.372	10.637	OK
20-01-2025	18:31:55.783	837.371	10.638	OK
20-01-2025	18:31:56.784	838.372	10.638	OK
20-01-2025	18:31:57.820	839.408	10.636	OK
20-01-2025	18:31:58.784	840.372	10.636	OK
20-01-2025	18:31:59.784	841.372	10.636	OK
20-01-2025	18:32:00.784	842.372	10.638	OK
20-01-2025	18:32:01.784	843.372	10.637	OK
20-01-2025	18:32:02.820	844.408	10.639	OK
20-01-2025	18:32:03.784	845.372	10.639	OK
20-01-2025	18:32:04.784	846.372	10.638	OK
20-01-2025	18:32:05.788	847.376	10.638	OK
20-01-2025	18:32:06.790	848.378	10.636	OK
20-01-2025	18:32:07.819	849.407	10.636	OK
20-01-2025	18:32:08.791	850.379	10.635	OK
20-01-2025	18:32:09.791	851.379	10.635	OK
20-01-2025	18:32:10.792	852.380	10.636	OK
20-01-2025	18:32:11.792	853.380	10.634	OK
20-01-2025	18:32:12.821	854.409	10.635	OK
20-01-2025	18:32:13.794	855.382	10.636	OK
20-01-2025	18:32:14.794	856.382	10.637	OK
20-01-2025	18:32:15.795	857.383	10.638	OK
20-01-2025	18:32:16.794	858.382	10.641	OK
20-01-2025	18:32:17.820	859.408	10.643	OK
20-01-2025	18:32:18.795	860.383	10.646	OK
20-01-2025	18:32:19.795	861.383	10.644	OK
20-01-2025	18:32:20.795	862.383	10.641	OK
20-01-2025	18:32:21.795	863.383	10.640	OK
20-01-2025	18:32:22.820	864.408	10.639	OK
20-01-2025	18:32:23.795	865.383	10.638	OK
20-01-2025	18:32:24.798	866.386	10.638	OK
20-01-2025	18:32:25.796	867.384	10.639	OK
20-01-2025	18:32:26.796	868.384	10.637	OK
20-01-2025	18:32:27.821	869.409	10.635	OK
20-01-2025	18:32:28.798	870.386	10.634	OK
20-01-2025	18:32:29.798	871.386	10.635	OK
20-01-2025	18:32:30.800	872.388	10.636	OK
20-01-2025	18:32:31.799	873.387	10.636	OK
20-01-2025	18:32:32.822	874.410	10.641	OK
20-01-2025	18:32:33.800	875.388	10.641	OK
20-01-2025	18:32:34.800	876.388	10.642	OK
20-01-2025	18:32:35.801	877.389	10.640	OK
20-01-2025	18:32:36.801	878.389	10.637	OK
20-01-2025	18:32:37.823	879.412	10.636	OK
20-01-2025	18:32:38.801	880.389	10.633	OK
20-01-2025	18:32:39.802	881.390	10.631	OK
20-01-2025	18:32:40.801	882.389	10.632	OK
20-01-2025	18:32:41.802	883.390	10.633	OK
20-01-2025	18:32:42.822	884.410	10.634	OK
20-01-2025	18:32:43.802	885.390	10.634	OK
20-01-2025	18:32:44.802	886.390	10.634	OK
20-01-2025	18:32:45.802	887.390	10.632	OK
20-01-2025	18:32:46.802	888.390	10.635	OK
20-01-2025	18:32:47.826	889.414	10.635	OK
20-01-2025	18:32:48.802	890.390	10.637	OK
20-01-2025	18:32:49.802	891.390	10.636	OK
20-01-2025	18:32:50.802	892.390	10.634	OK
20-01-2025	18:32:51.803	893.391	10.633	OK
20-01-2025	18:32:52.826	894.414	10.631	OK
20-01-2025	18:32:53.805	895.393	10.632	OK
20-01-2025	18:32:54.804	896.392	10.633	OK
20-01-2025	18:32:55.805	897.393	10.632	OK
20-01-2025	18:32:56.806	898.394	10.632	OK
20-01-2025	18:32:57.827	899.415	10.633	OK
20-01-2025	18:32:58.806	900.394	10.632	OK
20-01-2025	18:32:59.806	901.394	10.632	OK
20-01-2025	18:33:00.807	902.395	10.632	OK
20-01-2025	18:33:01.807	903.395	10.634	OK
20-01-2025	18:33:02.830	904.418	10.633	OK
20-01-2025	18:33:03.809	905.397	10.631	OK
20-01-2025	18:33:04.807	906.395	10.631	OK
20-01-2025	18:33:05.810	907.398	10.633	OK
20-01-2025	18:33:06.811	908.400	10.633	OK
20-01-2025	18:33:07.834	909.422	10.631	OK
20-01-2025	18:33:08.809	910.397	10.629	OK
20-01-2025	18:33:09.809	911.397	10.628	OK
20-01-2025	18:33:10.809	912.397	10.629	OK
20-01-2025	18:33:11.808	913.396	10.629	OK
20-01-2025	18:33:12.834	914.422	10.629	OK
20-01-2025	18:33:13.810	915.398	10.629	OK
20-01-2025	18:33:14.810	916.398	10.630	OK
20-01-2025	18:33:15.810	917.398	10.630	OK
20-01-2025	18:33:16.810	918.398	10.628	OK
20-01-2025	18:33:17.830	919.418	10.628	OK
20-01-2025	18:33:18.811	920.399	10.629	OK
20-01-2025	18:33:19.812	921.400	10.629	OK
20-01-2025	18:33:20.811	922.399	10.631	OK
20-01-2025	18:33:21.810	923.398	10.630	OK
20-01-2025	18:33:22.831	924.419	10.630	OK
20-01-2025	18:33:23.814	925.402	10.630	OK
20-01-2025	18:33:24.812	926.400	10.630	OK
20-01-2025	18:33:25.811	927.399	10.632	OK
20-01-2025	18:33:26.812	928.400	10.632	OK
20-01-2025	18:33:27.827	929.415	10.631	OK
20-01-2025	18:33:28.814	930.402	10.628	OK
20-01-2025	18:33:29.814	931.402	10.627	OK
20-01-2025	18:33:30.814	932.402	10.628	OK
20-01-2025	18:33:31.814	933.402	10.629	OK
20-01-2025	18:33:32.844	934.432	10.629	OK
20-01-2025	18:33:33.814	935.402	10.630	OK
20-01-2025	18:33:34.814	936.402	10.629	OK
20-01-2025	18:33:35.814	937.402	10.628	OK
20-01-2025	18:33:36.815	938.403	10.626	OK
20-01-2025	18:33:37.829	939.417	10.629	OK
20-01-2025	18:33:38.818	940.406	10.626	OK
20-01-2025	18:33:39.817	941.405	10.627	OK
20-01-2025	18:33:40.817	942.405	10.627	OK
20-01-2025	18:33:41.817	943.405	10.626	OK
20-01-2025	18:33:42.831	944.419	10.626	OK
20-01-2025	18:33:43.817	945.405	10.626	OK
20-01-2025	18:33:44.817	946.405	10.625	OK
20-01-2025	18:33:45.816	947.404	10.625	OK
20-01-2025	18:33:46.819	948.407	10.625	OK
20-01-2025	18:33:47.838	949.426	10.626	OK
20-01-2025	18:33:48.817	950.405	10.627	OK
20-01-2025	18:33:49.817	951.405	10.626	OK
20-01-2025	18:33:50.818	952.406	10.623	OK
20-01-2025	18:33:51.817	953.405	10.624	OK
20-01-2025	18:33:52.831	954.419	10.625	OK
20-01-2025	18:33:53.818	955.406	10.627	OK
20-01-2025	18:33:54.819	956.407	10.628	OK
20-01-2025	18:33:55.819	957.407	10.628	OK
20-01-2025	18:33:56.818	958.407	10.627	OK
20-01-2025	18:33:57.829	959.417	10.624	OK
20-01-2025	18:33:58.820	960.408	10.623	OK
20-01-2025	18:33:59.821	961.409	10.624	OK
20-01-2025	18:34:00.821	962.409	10.626	OK
20-01-2025	18:34:01.820	963.408	10.626	OK
20-01-2025	18:34:02.829	964.418	10.625	OK
20-01-2025	18:34:03.823	965.411	10.623	OK
20-01-2025	18:34:04.823	966.411	10.623	OK
20-01-2025	18:34:05.822	967.410	10.622	OK
20-01-2025	18:34:06.823	968.411	10.622	OK
20-01-2025	18:34:07.830	969.418	10.621	OK
20-01-2025	18:34:08.824	970.412	10.621	OK
20-01-2025	18:34:09.824	971.412	10.622	OK
20-01-2025	18:34:10.824	972.412	10.623	OK
20-01-2025	18:34:11.824	973.412	10.624	OK
20-01-2025	18:34:12.830	974.418	10.624	OK
20-01-2025	18:34:13.826	975.414	10.623	OK
20-01-2025	18:34:14.826	976.414	10.621	OK
20-01-2025	18:34:15.826	977.415	10.621	OK
20-01-2025	18:34:16.826	978.414	10.623	OK
20-01-2025	18:34:17.835	979.424	10.621	OK
20-01-2025	18:34:18.826	980.414	10.621	OK
20-01-2025	18:34:19.827	981.415	10.621	OK
20-01-2025	18:34:20.827	982.415	10.621	OK
20-01-2025	18:34:21.828	983.416	10.619	OK
20-01-2025	18:34:22.835	984.424	10.618	OK
20-01-2025	18:34:23.829	985.417	10.618	OK
20-01-2025	18:34:24.828	986.416	10.619	OK
20-01-2025	18:34:25.829	987.417	10.619	OK
20-01-2025	18:34:26.831	988.419	10.621	OK
20-01-2025	18:34:27.836	989.424	10.620	OK
20-01-2025	18:34:28.834	990.422	10.621	OK
20-01-2025	18:34:29.837	991.425	10.623	OK
20-01-2025	18:34:30.848	992.436	10.622	OK
20-01-2025	18:34:31.843	993.431	10.623	OK
20-01-2025	18:34:32.842	994.430	10.623	OK
20-01-2025	18:34:33.843	995.431	10.624	OK
20-01-2025	18:34:34.843	996.431	10.623	OK
20-01-2025	18:34:35.844	997.432	10.620	OK
20-01-2025	18:34:36.845	998.433	10.621	OK
20-01-2025	18:34:37.846	999.434	10.622	OK
20-01-2025	18:34:38.845	1000.433	10.623	OK
20-01-2025	18:34:39.845	1001.433	10.623	OK
20-01-2025	18:34:40.858	1002.446	10.617	OK
20-01-2025	18:34:41.857	1003.445	10.618	OK
20-01-2025	18:34:42.858	1004.446	10.619	OK
20-01-2025	18:34:43.863	1005.451	10.622	OK
20-01-2025	18:34:44.866	1006.454	10.621	OK
20-01-2025	18:34:45.864	1007.452	10.620	OK
20-01-2025	18:34:46.865	1008.453	10.619	OK
20-01-2025	18:34:47.864	1009.453	10.619	OK
20-01-2025	18:34:48.864	1010.453	10.618	OK
20-01-2025	18:34:49.865	1011.453	10.614	OK
20-01-2025	18:34:50.866	1012.454	10.614	OK
20-01-2025	18:34:51.865	1013.453	10.615	OK
20-01-2025	18:34:52.866	1014.454	10.616	OK
20-01-2025	18:34:53.865	1015.454	10.619	OK
20-01-2025	18:34:54.866	1016.454	10.620	OK
20-01-2025	18:34:55.865	1017.454	10.618	OK
20-01-2025	18:34:56.866	1018.454	10.619	OK
20-01-2025	18:34:57.866	1019.454	10.618	OK
20-01-2025	18:34:58.866	1020.454	10.617	OK
20-01-2025	18:34:59.865	1021.453	10.617	OK
20-01-2025	18:35:00.865	1022.453	10.618	OK
20-01-2025	18:35:01.866	1023.454	10.617	OK
20-01-2025	18:35:02.868	1024.456	10.616	OK
